uint8,106.934552,2,84
uint8,107.230543,13,87
uint8,106.350644,39,86
uint8,106.025018,2,81
uint8,106.617103,5,80
uint8,105.456267,2,83
uint8,105.631736,1,82
uint8,106.303040,2,93
uint8,105.895278,3,92
uint8,106.226321,13,95
uint8,106.913511,7,94
uint8,105.933403,1,89
uint8,56.177286,2,88
uint8,44.691464,1,91
uint8,44.685109,0,90
uint8,45.576623,2,69
uint8,64.197732,26,68
uint8,105.721424,1,71
uint8,106.123352,1,70
uint8,106.617885,5,65
uint8,106.319760,4,64
uint8,105.428819,2,67
uint8,106.126738,3,66
uint8,105.507153,1,77
uint8,105.504080,0,76
uint8,107.170544,6,79
uint8,106.152884,1,78
uint8,105.933301,1,73
uint8,107.378357,3,72
uint8,105.755227,2,75
uint8,107.164554,6,74
uint16,108.628987,10,84
uint16,109.747846,8,87
uint16,109.499250,12,86
uint16,109.126593,16,81
uint16,108.216226,10,80
uint16,108.354663,17,83
uint16,108.752998,11,82
uint16,108.967009,4,93
uint16,109.118781,9,92
uint16,108.415810,6,95
uint16,108.738884,9,94
uint16,108.468883,10,89
uint16,108.424716,8,88
uint16,108.483935,5,91
uint16,107.885183,15,90
uint16,108.996021,31,69
uint16,109.062323,2,68
uint16,109.279980,17,71
uint16,109.104875,20,70
uint16,108.768936,12,65
uint16,109.086593,5,64
uint16,109.226334,18,67
uint16,109.022896,17,66
uint16,108.989250,2,77
uint16,109.492689,13,76
uint16,108.747947,17,79
uint16,109.102115,11,78
uint16,109.226855,17,73
uint16,109.157532,9,72
uint16,109.425814,17,75
uint16,89.733607,7,74
uint32,37.477480,32860,84
uint32,36.998989,35068,87
uint32,70.023588,34339,86
uint32,87.729694,31856,81
uint32,87.429016,30028,80
uint32,88.680948,32117,83
uint32,87.809434,31415,82
uint32,87.628600,39366,93
uint32,87.407506,38891,92
uint32,87.022348,41715,95
uint32,87.205265,34095,94
uint32,87.686777,36614,89
uint32,86.746514,35415,88
uint32,87.742611,37729,91
uint32,87.407922,37349,90
uint32,87.811153,18782,69
uint32,87.937664,20373,68
uint32,87.651621,24125,71
uint32,86.804795,23511,70
uint32,87.155109,20533,65
uint32,87.371203,19692,64
uint32,87.281099,21856,67
uint32,87.036515,21151,66
uint32,86.757764,28006,77
uint32,86.742035,27327,76
uint32,86.776775,29318,79
uint32,86.800421,28660,78
uint32,87.213078,26564,73
uint32,87.324016,24749,72
uint32,87.691726,27073,75
uint32,87.757299,26337,74
uint64,124.206651,20908,84
uint64,123.920035,22552,87
uint64,124.162849,21997,86
uint64,124.221703,19332,81
uint64,124.213578,18720,80
uint64,120.716794,20375,83
uint64,52.670453,19849,82
uint64,52.666234,24697,93
uint64,52.601962,24118,92
uint64,52.521389,25875,95
uint64,52.624307,25281,94
uint64,52.594619,23686,89
uint64,52.610296,23116,88
uint64,52.600139,23548,91
uint64,52.598317,24265,90
uint64,52.622535,13605,69
uint64,52.526390,12467,68
uint64,52.624307,15310,71
uint64,52.599672,14856,70
uint64,52.580192,12697,65
uint64,52.635713,12286,64
uint64,101.743184,13539,67
uint64,124.347850,13114,66
uint64,124.191392,17236,77
uint64,124.148683,16755,76
uint64,124.172172,18217,79
uint64,124.171443,17723,78
uint64,124.000766,16242,73
uint64,124.004204,15824,72
uint64,124.173319,16285,75
uint64,124.120194,15819,74
float,42.990991,217.702,100.841
float,42.867500,217.838,100.909
float,43.273752,216.302,100.141
float,43.211148,214.506,99.2432
float,43.059428,214.102,99.0411
float,43.331409,215.461,99.7206
float,43.063335,217.333,100.657
float,42.870626,217.998,100.989
float,43.346409,216.843,100.412
float,43.181981,214.931,99.456
float,43.064324,214.019,99
float,43.204637,214.946,99.4634
float,43.270366,216.859,100.42
float,43.076876,218,100.991
float,43.062970,217.32,100.65
float,43.338961,215.444,99.7121
float,43.070834,214.097,99.0386
float,43.157450,214.517,99.249
float,43.363492,216.32,100.15
float,42.916043,217.845,100.913
float,42.948491,217.692,100.837
float,43.339482,216.003,99.9911
float,43.145366,214.327,99.1538
float,43.100835,214.208,99.0944
float,43.328283,215.755,99.8676
float,42.962501,217.544,100.763
float,42.952292,217.932,100.956
float,43.285731,216.561,100.271
float,43.225575,214.692,99.3364
float,43.054168,214.043,99.012
float,43.232762,215.211,99.596
double,105.499241,217.702,100.841
double,105.605387,217.838,100.909
double,108.535293,216.302,100.141
double,117.133866,214.506,99.2432
double,115.865008,214.102,99.0411
double,117.541213,215.461,99.7206
double,106.923204,217.333,100.657
double,105.486636,217.998,100.989
double,57.933077,216.843,100.412
double,49.641745,214.931,99.456
double,49.070492,214.019,99
double,49.580129,214.946,99.4634
double,45.871783,216.86,100.42
double,44.709539,218,100.991
double,45.358760,217.32,100.65
double,49.868724,215.444,99.7121
double,49.106066,214.097,99.0386
double,49.645755,214.517,99.249
double,45.896731,216.319,100.15
double,44.728550,217.845,100.913
double,44.664799,217.692,100.837
double,115.582403,216.003,99.9911
double,117.176315,214.327,99.1538
double,115.706570,214.208,99.0944
double,116.007769,215.755,99.8676
double,105.349397,217.544,100.763
double,105.476689,217.932,100.956
double,108.306856,216.561,100.271
double,117.137305,214.692,99.3364
double,115.773342,214.043,99.012
double,117.082930,215.211,99.596
