u64,1,0.007969,0
f64,1,0.007604,0.000000
f32,1,0.006719,0.000000
u64,2,0.010469,18
f64,2,0.009010,7.000000
f32,2,0.007708,7.000000
u64,3,0.015573,506
f64,3,0.012083,14.140000
f32,3,0.009271,14.140000
u64,4,0.025729,14995
f64,4,0.018021,21.314836
f32,4,0.012448,21.314837
u64,5,0.045729,483187
f64,5,0.030416,28.505046
f32,5,0.018906,28.505047
u64,6,0.086146,16714756
f64,6,0.054792,35.703861
f32,6,0.031719,35.703861
u64,7,0.166667,614362678
f64,7,0.103438,42.908162
f32,7,0.057604,42.908161
u64,8,0.358230,23808175181
f64,8,0.200886,50.116264
f32,8,0.108803,50.116264
u64,9,0.729117,966941159760
f64,9,0.395939,57.327151
f32,9,0.211615,57.327152
u64,10,1.471567,40961223975336
f64,10,0.792554,64.540167
f32,10,0.417032,64.540169
u64,11,2.947977,1802829936545737
f64,11,1.586359,71.754864
f32,11,0.835159,71.754868
u64,12,5.929392,82175436211654363
f64,12,3.165843,78.970920
f32,12,1.670474,78.970917
u64,13,11.911754,3868570791108910151
f64,13,6.354238,86.188098
f32,13,3.373082,86.188095
u64,14,23.823507,613483828227911068
f64,14,12.737537,93.406219
f32,14,6.712207,93.406219
u64,15,47.641441,9432154597368820365
f64,15,25.480126,100.625142
f32,15,13.427592,100.625145
u64,16,95.312050,16031334174661919652
f64,16,50.975045,107.844755
f32,16,26.859869,107.844757
u64,17,190.725401,1640667175569961655
f64,17,43.235751,115.064971
f32,17,22.756731,115.064972
u64,18,381.375799,196794797035916328
f64,18,203.908666,122.285716
f32,18,45.495651,122.285713
u64,19,323.212816,689145014992841861
f64,19,173.137742,129.506928
f32,19,214.844849,129.506927
