u64,1,0.000119,0
f64,1,0.000196,0.000000
f32,1,0.000123,0.000000
u64,2,0.000177,18
f64,2,0.000293,7.000000
f32,2,0.000168,7.000000
u64,3,0.000325,506
f64,3,0.000512,14.140000
f32,3,0.000268,14.140000
u64,4,0.000567,14995
f64,4,0.000940,21.314836
f32,4,0.000469,21.314837
u64,5,0.001103,483187
f64,5,0.001800,28.505046
f32,5,0.000849,28.505047
u64,6,0.002138,16714756
f64,6,0.003524,35.703861
f32,6,0.001615,35.703861
u64,7,0.004155,614362678
f64,7,0.006964,42.908162
f32,7,0.003151,42.908161
u64,8,0.008234,23808175181
f64,8,0.013842,50.116264
f32,8,0.006394,50.116264
u64,9,0.016874,966941159760
f64,9,0.028540,57.327151
f32,9,0.012794,57.327152
u64,10,0.032877,40961223975336
f64,10,0.053594,64.540167
f32,10,0.024077,64.540169
u64,11,0.063480,1802829936545737
f64,11,0.107029,71.754864
f32,11,0.049543,71.754868
u64,12,0.130127,82175436211654363
f64,12,0.220520,78.970920
f32,12,0.098876,78.970917
u64,13,0.260134,3868570791108910151
f64,13,0.441060,86.188098
f32,13,0.203909,86.188095
u64,14,0.539265,613483828227911068
f64,14,0.908585,93.406219
f32,14,0.407570,93.406219
u64,15,1.075454,9432154597368820365
f64,15,1.817383,100.625142
f32,15,0.814142,100.625145
u64,16,2.141622,16031334174661919652
f64,16,3.422111,107.844755
f32,16,1.628830,107.844757
u64,17,4.285445,1640667175569961655
f64,17,7.029468,115.064971
f32,17,3.256849,115.064972
u64,18,8.590114,196794797035916328
f64,18,14.147506,122.285716
f32,18,6.521079,122.285713
u64,19,16.932433,689145014992841861
f64,19,28.766342,129.506928
f32,19,12.835440,129.506927
